RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q,makat_dir
11296,296,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,סח'נין,טמרה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,24.8,1486.1,0.1,34,28.94,51.42,130.09,10,60,25.6,142.3,2.4,,,0.8,1.6,8.8,0.8,,,,0.6,,5.8,0.4,,,,1.2,,3.3,0.4,,ימי חול - 12:00-14:59,2024,2,11296-1
11296,296,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,טמרה,סח'נין,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,24.1,1395.1,0.1,33,28.43,50.86,120.24,10,58,26.8,147.2,2.5,,,9.0,1.6,2.4,0.2,0.5,,,3.5,3.8,0.0,0.8,,,,2.0,1.3,0.8,1.0,,ימי חול - 06:00-08:59,2024,2,11296-2
11299,299,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,מגאר,חיפה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,59.5,2242.0,0.2,63,37.49,95.23,52.24,7,38,72.9,415.6,10.9,,0.0,35.4,6.5,17.7,3.4,,,,6.5,,,,,,,,,,22.2,,ימי חול - 06:00-08:59,2024,2,11299-1
11299,299,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,חיפה,מגאר,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,58.8,2412.8,0.2,60,36.47,96.74,52.02,8,41,88.9,457.5,11.2,,,,4.0,19.6,12.3,12.2,,,,,13.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,11299-2
11300,300,1,סופרבוס,העמקים,גולן גליל ועמקים,חיפה,עפולה,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,41.6,2703.4,0.2,16,52.74,47.33,30.04,13,65,122.9,614.5,9.5,,3.0,7.8,7.0,15.0,10.1,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,11300-1
11300,300,2,סופרבוס,העמקים,גולן גליל ועמקים,עפולה,חיפה,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,40.8,2448.0,0.2,17,50.53,48.45,30.55,12,60,114.2,571.0,9.5,,3.3,14.0,8.0,12.7,6.8,6.9,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11300-2
11301,301,1,אגד,תל אביב-אשקלון,הדרום,תל אביב יפו,אשקלון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,66.5,18866.2,0.9,91,31.01,128.67,13.16,50,281,2960.0,16483.9,58.7,,36.0,54.6,46.3,91.8,54.6,55.4,,58.3,52.5,48.6,75.8,36.4,,,,,,,,52.4,ימי חול - 12:00-14:59,2024,2,11301-1
11301,301,2,אגד,תל אביב-אשקלון,הדרום,אשקלון,תל אביב יפו,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,65.1,15756.9,0.9,66,31.3,124.79,12.93,42,242,2465.7,14012.2,57.9,,27.0,55.3,62.9,78.6,53.2,62.0,,24.0,44.5,40.4,88.4,65.4,,,,,,,,42.1,שישי - 12:00-14:59,2024,2,11301-2
11302,302,1,סופרבוס,העמקים,גולן גליל ועמקים,חיפה,עפולה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,45.6,501.6,0.3,23,49.64,55.12,21.78,2,11,32.4,167.0,15.2,,,16.2,,,,,,,5.0,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11302-1
11302,302,2,סופרבוס,העמקים,גולן גליל ועמקים,עפולה,חיפה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,49.4,296.6,0.1,25,49.58,59.78,60.11,1,6,6.4,35.8,6.0,,,6.4,,,,,,,3.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11302-2
11305,305,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,אבו סנאן,תעשיון בר לב,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,24.3,2044.5,0.0,52,23.86,61.11,825.72,16,84,7.3,37.3,0.4,,0.6,0.8,0.6,0.6,0.1,0.0,,,0.3,0.0,0.0,,,,,,,,,0.5,ימי חול - 06:00-08:59,2024,2,11305-1
11305,305,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,תעשיון בר לב,אבו סנאן,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,24.9,2095.2,0.0,47,22.82,65.47,909.0,16,84,7.1,36.3,0.4,,,0.2,0.4,0.8,0.5,0.4,,,0.8,,0.0,,,,,,,,,0.0,שישי - 06:00-08:59,2024,2,11305-2
11308,308,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,טמרה,נצרת,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,33.6,1278.7,0.1,54,29.61,68.09,208.94,7,38,13.4,74.3,2.0,,0.0,5.1,1.8,3.5,0.6,,,,3.8,2.5,1.0,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11308-1
11308,308,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,נצרת,טמרה,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,34.3,1302.0,0.0,55,29.14,70.62,316.96,7,38,9.1,50.8,1.3,,,2.1,0.6,3.3,0.6,1.2,,,,1.3,2.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,11308-2
11310,310,1,קווים,חשמונאים,י-ם,מודיעין עילית,ירושלים,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,2,41.0,9720.3,0.7,44,32.13,76.56,15.9,40,237,1237.1,6846.7,28.9,,23.5,29.3,28.0,42.4,31.0,28.0,,29.0,15.2,19.2,22.2,11.3,,,,,,,,22.5,ימי חול - 12:00-14:59,2024,2,11310-1
11310,310,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין עילית,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,41.6,10020.8,0.7,45,34.47,72.41,15.73,42,241,1203.6,6657.9,27.6,47.7,,34.1,25.2,30.5,19.1,33.9,,,10.5,21.2,27.7,13.5,,0.0,,,,,,11.1,ימי חול - 00:00-03:59,2024,2,11310-2
11312,312,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,תל אביב יפו,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,43.7,2141.8,0.3,24,44.29,59.2,26.9,8,49,109.5,647.0,13.2,,12.7,14.6,,,,,,12.9,9.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11312-1
11312,312,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,תל אביב יפו,אשדוד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,42.5,9734.3,0.2,26,45.01,56.65,35.99,38,229,347.3,2162.7,9.4,1.5,7.7,13.0,6.1,13.6,9.5,7.4,,15.8,11.4,7.5,17.2,5.9,,,,,,,,9.6,שישי - 12:00-14:59,2024,2,11312-2
11313,313,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,יאנוח ג'ת,ירכא,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,30.5,1066.5,0.0,40,28.16,64.99,277.96,6,35,8.6,49.1,1.4,,0.0,3.2,1.6,2.1,1.4,0.3,,,1.2,0.8,1.4,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11313-1
11313,313,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,ירכא,יאנוח ג'ת,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,29.6,1036.2,0.0,39,28.53,62.25,323.58,6,35,7.1,40.4,1.2,,,1.1,1.2,3.8,0.2,0.6,,,0.3,0.6,1.5,1.8,,,,,,,,,ימי חול - 12:00-14:59,2024,2,11313-2
11314,314,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,קרית אונו,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,48.0,719.9,0.1,33,31.14,92.49,97.93,3,15,17.0,85.0,5.7,,,7.6,,1.9,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11314-1
11314,314,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,קרית אונו,אשדוד,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,48.0,240.0,0.1,34,29.75,96.81,84.18,1,5,6.9,34.5,6.9,,,,,,6.9,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,2,11314-2
11319,319,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,תל אביב יפו,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,38.4,3264.2,0.2,13,46.71,49.33,50.42,17,85,99.8,499.0,5.9,,,9.4,,7.4,3.0,2.5,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11319-1
11319,319,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,תל אביב יפו,אשדוד,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,38.1,1904.2,0.2,14,44.48,51.39,35.36,10,50,87.2,436.0,8.7,,,,,17.9,7.5,9.3,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,11319-2
11320,320,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,תל אביב יפו,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,41.0,14148.8,0.2,19,49.67,49.53,38.29,61,345,446.4,2677.6,7.8,,1.3,8.5,9.3,11.1,5.6,4.4,,,8.4,9.8,18.4,1.8,,,,,,,,9.7,שישי - 12:00-14:59,2024,2,11320-1
11320,320,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,תל אביב יפו,אשדוד,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,40.4,5944.2,0.2,20,49.98,48.5,29.24,27,147,257.8,1463.1,10.0,6.3,,9.6,6.1,15.2,12.1,7.5,,,5.6,8.4,17.0,,,,,,,,,21.9,שבת - 19:00-23:59,2024,2,11320-2
11321,321,1,קווים,חשמונאים,י-ם,מודיעין עילית,ירושלים,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,41.2,41.2,0.2,38,44.61,55.41,33.25,0,1,0.0,10.0,10.0,,,,,,,,,,,,10.0,,,,,,,,,,שישי - 12:00-14:59,2024,2,11321-1
11321,321,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין עילית,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,41.0,41.0,0.7,34,33.0,74.55,15.16,0,1,0.0,29.5,29.5,,,,,,,,,,,,,,,,,,,,,29.5,שבת - 19:00-23:59,2024,2,11321-2
11322,322,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,תל אביב יפו,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,58.9,117.8,0.4,31,41.78,84.59,20.89,0,2,0.0,48.6,24.3,,,,,,,,,,,,,1.5,,,,,,,,15.3,שבת - 19:00-23:59,2024,2,11322-1
11322,322,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,תל אביב יפו,אשדוד,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,57.9,115.9,0.4,30,40.52,85.74,21.52,0,2,0.0,47.8,23.9,,,,,,,,,,,,,0.0,,,,,,,,35.0,שבת - 19:00-23:59,2024,2,11322-2
11323,323,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,רמלה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,38.2,3784.1,0.6,40,31.97,71.69,20.11,18,99,404.0,2117.9,21.4,,5.4,33.5,24.2,29.9,12.6,33.4,,8.3,8.3,15.8,16.3,,,,,,,,,8.5,ימי חול - 06:00-08:59,2024,2,11323-1
11323,323,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,רמלה,אשדוד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,37.2,3682.6,0.5,40,32.97,67.7,21.49,18,99,354.0,1871.4,18.9,,,13.8,19.7,52.7,15.6,12.2,,,5.9,19.6,13.9,,,,,,,,,8.2,ימי חול - 12:00-14:59,2024,2,11323-2
11324,324,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,תל אביב יפו,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,46.0,690.7,0.3,32,44.62,61.86,29.54,3,15,37.7,188.5,12.6,,9.3,19.1,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11324-1
11325,325,1,דן בדרום,צפון הנגב,הדרום,באר שבע,נתיבות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,46.5,1487.5,0.2,51,37.77,73.87,61.5,6,32,45.3,230.6,7.2,,1.3,6.2,,11.8,7.9,,,,3.8,,0.3,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,11325-1
11325,325,2,דן בדרום,צפון הנגב,הדרום,נתיבות,באר שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,45.7,1460.9,0.2,50,36.79,74.53,57.63,6,32,48.2,248.3,7.8,,,6.6,15.2,,6.6,,,,3.8,,3.5,,,,,,,,,,ימי חול - 09:00-11:59,2024,2,11325-2
11326,326,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,תל אביב יפו,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,43.9,658.6,0.1,27,37.07,71.05,87.0,3,15,14.7,73.5,4.9,,,4.9,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11326-1
11330,330,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,נמל תעופה בן גוריון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,58.3,991.3,0.4,57,34.89,100.26,24.49,3,17,75.9,417.5,24.6,,,44.7,,22.3,,8.9,,,26.5,,11.5,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11330-1
11330,330,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,נמל תעופה בן גוריון,אשדוד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,58.2,989.3,0.2,54,38.59,90.49,37.86,3,17,44.9,243.8,14.3,,,6.8,,31.2,,6.9,,,7.8,,11.5,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,11330-2
11331,331,1,גי.בי.טורס,מרחב נצרת ג'י.בי טורס,גולן גליל ועמקים,נצרת,חיפה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,39.8,12571.2,0.3,47,33.35,71.6,40.75,54,334,597.1,3521.3,10.5,,4.5,16.8,9.8,16.6,6.9,12.2,,2.6,9.2,10.2,11.3,5.2,,,8.5,4.7,10.8,14.3,5.0,10.0,ימי חול - 06:00-08:59,2024,2,11331-1
11331,331,2,גי.בי.טורס,מרחב נצרת ג'י.בי טורס,גולן גליל ועמקים,חיפה,נצרת,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,39.4,12951.8,0.2,52,33.53,70.5,46.29,56,346,544.2,3162.0,9.1,,,7.2,6.2,15.7,10.4,10.8,,,3.8,5.6,14.8,6.0,,,,4.8,5.6,9.0,4.4,6.1,ימי חול - 12:00-14:59,2024,2,11331-2
11334,334,1,גי.בי.טורס,מרחב נצרת ג'י.בי טורס,גולן גליל ועמקים,נוף הגליל,חיפה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,53.0,1112.5,0.2,47,42.56,74.72,47.84,4,21,37.1,196.8,9.4,,,12.6,5.9,,,,,,,,,,,,,,,,,11.3,ימי חול - 06:00-08:59,2024,2,11334-1
11334,334,2,גי.בי.טורס,מרחב נצרת ג'י.בי טורס,גולן גליל ועמקים,חיפה,ריינה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,53.0,794.6,0.2,41,41.31,76.98,39.59,3,15,35.0,175.0,11.7,,,,,9.2,12.9,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,2,11334-2
11336,336,1,גי.בי.טורס,מרחב נצרת ג'י.בי טורס,גולן גליל ועמקים,נצרת,חיפה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,32.5,487.5,0.2,29,37.83,51.55,47.83,3,15,19.4,97.0,6.5,,,6.1,,7.2,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,11336-1
11336,336,2,גי.בי.טורס,מרחב נצרת ג'י.בי טורס,גולן גליל ועמקים,חיפה,נצרת,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,32.5,325.0,0.0,28,35.8,54.47,284.19,2,10,2.3,11.5,1.2,,,1.1,1.2,,,,,,,,,,,,,,,,,,ימי חול - 09:00-11:59,2024,2,11336-2
11337,337,1,קווים,חשמונאים,י-ם,מודיעין עילית,ירושלים,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,41.2,123.5,0.5,37,40.61,60.87,19.64,0,3,0.0,55.8,18.6,,,,,,,,,,,,18.6,,,,,,,,,,שישי - 12:00-14:59,2024,2,11337-1
11337,337,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין עילית,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,39.7,119.1,0.6,37,34.39,69.26,18.8,0,3,0.0,66.3,22.1,,,,,,,,,,,,,,,,,,,,,22.1,שבת - 19:00-23:59,2024,2,11337-2
11340,340,1,קווים,חשמונאים,י-ם,מודיעין עילית,ירושלים,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,3,42.6,9959.8,0.6,43,32.48,78.69,17.14,39,234,1126.4,6446.2,27.5,,,24.5,28.1,35.8,28.6,28.1,,,20.8,19.8,26.7,13.6,,,,,,,,25.3,ימי חול - 12:00-14:59,2024,2,11340-1
11340,340,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין עילית,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,42.9,9342.0,0.7,44,33.31,77.27,16.32,37,218,1085.3,6193.6,28.4,28.0,,25.2,33.6,33.7,21.1,32.2,,,24.8,16.8,29.7,18.6,,0.0,,,,,,16.5,ימי חול - 12:00-14:59,2024,2,11340-2
11342,342,1,קווים,חשמונאים,י-ם,מודיעין עילית,ירושלים,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,46.3,92.5,0.4,35,42.7,65.06,20.02,0,2,0.0,39.0,19.5,,,,,,,,,,,,19.5,,,,,,,,,,שישי - 12:00-14:59,2024,2,11342-1
11342,342,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין עילית,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,45.9,91.9,0.3,34,41.81,65.87,30.64,0,2,0.0,25.8,12.9,,,,,,,,,,,,,,,,,,,,,12.9,שבת - 19:00-23:59,2024,2,11342-2
11343,343,1,מטרופולין,הנגב,הדרום,שדרות,באר שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,48.4,1935.7,0.4,50,46.48,62.48,21.44,8,40,139.9,699.5,17.5,,,23.2,14.2,23.8,15.0,11.2,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,11343-1
11343,343,2,מטרופולין,הנגב,הדרום,באר שבע,שדרות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,47.8,1913.4,0.3,46,45.93,62.44,30.61,8,40,97.9,489.5,12.2,,,24.5,12.4,24.5,6.0,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11343-2
11344,344,1,גי.בי.טורס,מרחב נצרת ג'י.בי טורס,גולן גליל ועמקים,נצרת,חיפה,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,43.9,3557.6,0.1,37,35.04,75.17,110.91,15,81,61.0,329.4,4.1,,5.4,6.9,3.3,6.0,1.6,1.0,,2.8,5.8,1.5,2.8,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,11344-1
11344,344,2,גי.בי.טורס,מרחב נצרת ג'י.בי טורס,גולן גליל ועמקים,חיפה,נצרת,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,44.1,3132.7,0.1,41,38.67,68.43,100.04,13,71,54.4,291.4,4.1,,,2.0,2.4,6.5,3.8,5.4,,,1.6,1.6,12.3,0.5,,,,,,,,,שישי - 12:00-14:59,2024,2,11344-2
11347,347,1,קווים,חשמונאים,י-ם,מודיעין עילית,ירושלים,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,43.5,130.4,0.5,43,40.1,65.09,18.66,0,3,0.0,62.8,20.9,,,,,,,,,,,,20.9,,,,,,,,,,שישי - 12:00-14:59,2024,2,11347-1
11347,347,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין עילית,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,41.9,125.7,0.7,42,33.92,74.12,16.27,0,3,0.0,82.0,27.3,,,,,,,,,,,,,,,,,,,,,27.3,שבת - 19:00-23:59,2024,2,11347-2
11348,348,1,קווים,חשמונאים,י-ם,מודיעין עילית,ירושלים,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,41.7,250.3,0.6,39,31.56,79.28,18.52,0,6,0.0,154.1,25.7,,,,,,,,,,,,,20.9,,,,,,,,24.9,שבת - 19:00-23:59,2024,2,11348-1
11348,348,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין עילית,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,41.5,373.3,0.4,39,37.92,65.66,22.47,0,9,2.7,157.8,17.5,,,,,,,,,,,,,16.6,,,,,,,,15.9,שישי - 15:00-18:59,2024,2,11348-2
11357,357,1,קווים,חשמונאים,מרכז,כפר חב''ד,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,62.0,496.2,0.2,21,42.27,88.01,51.02,0,8,6.0,82.8,10.4,,,0.9,,,2.5,2.5,,,,,8.0,,,,,,,,,18.4,שבת - 19:00-23:59,2024,2,11357-1
11357,357,2,קווים,חשמונאים,מרכז,ירושלים,כפר חב''ד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,63.4,506.8,0.2,21,51.44,73.95,44.31,0,8,3.9,80.1,10.0,,,,0.7,,2.1,1.1,,,,,20.6,,,,,,,,,9.6,שישי - 12:00-14:59,2024,2,11357-2
11358,358,1,גי.בי.טורס,מרחב נצרת ג'י.בי טורס,גולן גליל ועמקים,חיפה,מגדל העמק,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,34.0,2583.8,0.3,46,36.84,55.37,35.66,13,76,127.5,708.0,9.3,,2.4,11.6,7.2,19.8,7.5,8.4,,3.0,5.8,3.0,11.0,,,,,,,,,7.0,ימי חול - 12:00-14:59,2024,2,11358-1
11358,358,2,גי.בי.טורס,מרחב נצרת ג'י.בי טורס,גולן גליל ועמקים,מגדל העמק,חיפה,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,34.0,2585.1,0.4,44,41.54,49.11,22.03,13,76,179.3,1016.3,13.4,,4.8,25.2,16.4,20.2,8.5,10.2,,2.2,14.0,22.4,7.5,,,,,,,,,8.8,ימי חול - 06:00-08:59,2024,2,11358-2
11363,363,1,דן בדרום,צפון הנגב,הדרום,אשקלון,באר שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,71.4,5423.2,0.4,63,44.66,95.92,18.3,13,76,427.8,2390.6,31.5,,,32.5,41.0,38.4,28.6,28.6,,,17.0,19.2,54.4,11.8,,,,,,,,11.2,שישי - 12:00-14:59,2024,2,11363-1
11363,363,2,דן בדרום,צפון הנגב,הדרום,באר שבע,אשקלון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,70.8,5453.5,0.5,62,43.89,96.79,16.83,13,77,453.2,2656.3,34.5,,4.9,37.0,46.6,57.3,32.8,21.4,,,34.8,37.0,35.0,,,,,,,,,17.5,ימי חול - 12:00-14:59,2024,2,11363-2
11364,364,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,אספר,אזורי,מאסף,סדיר,בינעירוני ממוגן אבן,אוטובוס,1,45.6,2462.8,0.3,24,38.4,71.25,27.03,9,54,146.2,854.0,15.8,2.5,,3.5,10.1,40.0,12.6,18.2,,,8.6,,25.4,36.8,,0.0,,,,,,7.3,ימי חול - 12:00-14:59,2024,2,11364-1
11364,364,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,אספר,ירושלים,אזורי,מאסף,סדיר,בינעירוני ממוגן אבן,אוטובוס,1,43.8,2582.4,0.3,22,38.96,67.45,28.34,10,59,146.2,842.4,14.3,,5.9,15.6,35.7,26.1,14.8,6.0,,,13.5,8.5,13.2,7.8,,,,,,,,13.7,ימי חול - 09:00-11:59,2024,2,11364-2
11365,365,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,סח'נין,צפת,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,54.3,2607.6,0.0,54,40.28,80.88,235.76,9,48,19.0,98.8,2.1,,,3.2,1.6,2.1,0.4,,,,3.3,0.0,0.5,,,,,,,,,,שישי - 06:00-08:59,2024,2,11365-1
11365,365,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,צפת,סח'נין,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,52.8,2535.9,0.0,46,40.55,78.13,270.13,9,48,16.2,83.3,1.7,,,0.2,1.1,10.1,0.6,0.6,,,,0.5,0.9,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,11365-2
11367,367,1,מטרופולין,הנגב,הדרום,ראשון לציון,באר שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,95.8,9097.8,0.3,51,42.23,136.11,26.91,16,95,491.6,2883.4,30.4,,,28.6,21.1,59.7,26.9,25.3,,0.5,17.6,41.5,44.3,,,,,,,,17.8,40.1,ימי חול - 12:00-14:59,2024,2,11367-1
11367,367,2,מטרופולין,הנגב,הדרום,באר שבע,ראשון לציון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,94.0,7990.7,0.3,49,43.26,130.37,25.18,14,85,452.4,2640.7,31.1,,4.0,48.8,26.7,51.4,24.6,26.5,,,20.2,37.0,49.2,18.8,,,,,,,19.0,35.4,ימי חול - 12:00-14:59,2024,2,11367-2
11368,368,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,נהריה,כרמיאל,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,45.4,3175.3,0.2,39,41.78,65.2,44.75,13,70,117.6,611.9,8.7,,3.2,14.2,5.0,16.2,5.1,7.1,,,2.0,3.8,10.8,,,,,,,,,3.6,ימי חול - 12:00-14:59,2024,2,11368-1
